IdMin,IdMax,Index,TableOffset,Text 
43101,43109,43101,13480,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43102,13636,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43103,13792,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43104,13948,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43105,14104,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43106,14260,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43107,14416,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43108,14572,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43101,43109,43109,14728,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43201,14884,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43202,15020,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43203,15156,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43204,15292,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43205,15428,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43206,15564,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43207,15700,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43208,15836,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43209,15972,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43210,16108,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43211,16244,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43212,16380,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43213,16516,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43214,16652,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43215,16788,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43201,43216,43216,16924,"<?selectLR?>:Change Categories <?cancel?>:Back <?spin?>:Rotate Face"
43501,43503,43501,17060,"<?selectUD?>:Select <?selectLR?>:Change Value <?cancel?>:Back <?spin?>:Rotate Face"
43501,43503,43502,17226,"<?selectUD?>:Select <?selectLR?>:Change Attribute <?cancel?>:Back <?spin?>:Rotate Face"
43501,43503,43503,17400,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back <?spin?>:Rotate Face"
44000,44001,44000,17556,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Back"
44000,44001,44001,17670,"<?selectLR?>:Select <?conclusion?>:Enter <?cancel?>:Cancel"
45000,45001,45000,17788,"<?selectAll?>:Select <?conclusion?>:Enter <?cancel?>:Close <?commando?>:Toggle Display <?categoryChangeL?><?categoryChangeR?>:Change <?shortCutL?>:Remove all from box <?shortCutR?>:Deposit all to box"
45000,45001,45001,18188,"<?selectUD?>:Select　<?selectLR?>:Change <?cancel?>:Back <?commando?>:Toggle Display <?shortCutL?>:Remove all from box <?shortCutR?>:Deposit all to box"
46000,46001,46000,18490,"<?selectUD?>:Select　<?selectLR?>:Change　<?conclusion?>:Enter <?cancel?>:Exit <?viewChange?>:Initialize"
46000,46001,46001,18696,"<?selectUD?>:Select　<?conclusion?>:Enter　<?cancel?>:Cancel"
69001,69001,69001,18814,"<?selectUD?>:Select <?conclusion?>:Enter <?cancel?>:Close"
70000,70000,70000,18930,"<?cancel?>：Close <?categoryChangeL?><?categoryChangeR?>：LevelMove"
